Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Customer_Segments,Product_ID,Product_Name,Category,Region,State,City,Quantity,Unit_Price,Discount,Sales_Amount,Cost_Price,Profit,Payment_Mode,Delivery_Status,Supplier_Name,Supplier_Email,Stock_Left,Auto_Reorder,Reorder_Quantity
ORD1105,12-04-2024,15-04-2024,CUST685,Alicia Dean,Consumer,PROD5727,Juice Pack,Grocery,North,Hawaii,Wellsland,2,4862,0,9724,7610.46,2113.54,Net Banking,Delivered,Bennett-Walters,ethan46@nguyen.net,45,No,0
ORD1106,01-07-2024,06-07-2024,CUST943,Kimberly Hancock,Home Office,PROD1785,Rice Bag,Grocery,East,Kansas,Peggystad,2,1412,15,2400.4,1458.67,941.73,Cash,Returned,Hunter PLC,williammurray@williams.com,48,No,0
ORD1107,24-05-2024,25-05-2024,CUST425,Amanda Flores,Consumer,PROD2225,File Folder,Office Supplies,East,New Hampshire,North Monique,4,4206,20,13459.2,9046.14,4413.06,Net Banking,Pending,Cole and Sons,bensonchristopher@murillo-phillips.com,39,No,0
ORD1108,27-09-2024,02-10-2024,CUST916,Heather Heath,Home Office,PROD2994,Office Chair,Furniture,North,Utah,Brownland,8,1715,5,13034,9111.55,3922.45,Net Banking,Delivered,Alvarez Group,carol88@foster.org,34,No,0
ORD1109,22-06-2025,26-06-2025,CUST747,Dr. Joseph Anderson,Corporate,PROD6877,Juice Pack,Grocery,South,Michigan,Lake Allison,7,2915,15,17344.25,12837.01,4507.24,Net Banking,Pending,Romero Group,anna18@harris-blake.com,34,No,0
ORD1110,11-08-2025,14-08-2025,CUST430,Emily Cole,Corporate,PROD1586,Calculator,Office Supplies,East,Maryland,North Ashley,8,3829,15,26037.2,22337.78,3699.42,Cash,Returned,Martinez Inc,cynthiamolina@wright-landry.biz,43,No,0
ORD1111,11-10-2025,13-10-2025,CUST267,Courtney Pearson,Home Office,PROD4708,Dining Table,Furniture,South,Indiana,New Mary,8,769,10,5536.8,3646.87,1889.93,Credit Card,Pending,Carlson Ltd,njones@shaffer.com,18,No,0
ORD1112,01-06-2024,04-06-2024,CUST393,Kimberly Erickson,Corporate,PROD3392,Dining Table,Furniture,North,Ohio,Lake Steven,6,4290,20,20592,14943.98,5648.02,Credit Card,Pending,"Adams, Benson and Green",michael42@ellis-thomas.com,41,No,0
ORD1113,10-01-2025,16-01-2025,CUST404,David Holmes,Consumer,PROD8985,Sofa,Furniture,South,New Jersey,Wallaceshire,1,2585,5,2455.75,1801.55,654.2,UPI,Returned,"Nixon, Boone and Moses",brookejones@miller-gonzalez.net,6,Yes,50
ORD1114,20-01-2026,27-01-2026,CUST691,Diana Dixon,Corporate,PROD2479,Mouse,Electronics,North,Florida,South Martinton,1,3540,15,3009,1821.35,1187.65,Credit Card,Cancelled,Hopkins-Roy,jasmine58@thomas.com,40,No,0
ORD1115,04-08-2025,10-08-2025,CUST943,Joshua Morgan,Home Office,PROD2650,Notebook,Office Supplies,South,Delaware,Woodville,7,506,15,3010.7,2132.32,878.38,Credit Card,Returned,Leonard-Acevedo,taylor96@wood-riddle.com,39,No,0
ORD1116,11-11-2024,16-11-2024,CUST127,Scott Mckay,Corporate,PROD4845,Snacks,Grocery,West,New Hampshire,East Jasmineside,5,1457,5,6920.75,4525.14,2395.61,UPI,Pending,Cook-Moon,jeffrey21@stevenson.com,42,No,0
ORD1117,18-02-2024,19-02-2024,CUST551,Michelle Campbell,Home Office,PROD7386,Study Table,Furniture,West,Utah,Johnnymouth,2,456,10,820.8,702.94,117.86,Credit Card,Returned,Cantu-Jones,sandra90@davis-nelson.com,45,No,0
ORD1118,04-09-2024,05-09-2024,CUST133,Bruce Alexander DVM,Consumer,PROD9900,File Folder,Office Supplies,East,Connecticut,Patrickstad,3,1234,15,3146.7,2562.25,584.45,Net Banking,Returned,Rich and Sons,erin75@hanson-stone.com,1,Yes,27
ORD1119,11-08-2024,12-08-2024,CUST148,Randy Cunningham,Corporate,PROD6485,Stapler,Office Supplies,North,Vermont,Porterview,4,2497,15,8489.8,6534.27,1955.53,Credit Card,Returned,Cooper Ltd,pfranklin@scott-grimes.org,29,No,0
ORD1120,10-09-2024,16-09-2024,CUST114,Lisa Wheeler,Home Office,PROD7519,Cooking Oil,Grocery,West,Kansas,South Richard,5,3311,10,14899.5,10691.71,4207.79,Net Banking,Pending,Kim PLC,wjones@williams.com,23,No,0
ORD1121,11-02-2024,14-02-2024,CUST969,Christopher Mendez,Corporate,PROD6595,Juice Pack,Grocery,South,Wyoming,North Kelsey,10,965,20,7720,5123.16,2596.84,UPI,Cancelled,Simpson-Harrington,petersenangela@patel.com,45,No,0
ORD1122,10-01-2025,11-01-2025,CUST258,Shannon Bryant,Home Office,PROD4662,Stapler,Office Supplies,West,Iowa,Anthonychester,4,2189,5,8318.2,5227.38,3090.82,Credit Card,Cancelled,Marshall and Sons,meredithmiller@yang.net,47,No,0
ORD1123,05-10-2024,12-10-2024,CUST751,Kelsey Rodriguez,Home Office,PROD3843,Cooking Oil,Grocery,North,Texas,East Diane,9,4036,15,30875.4,21477.5,9397.9,Cash,Returned,Rivers Group,ali@harrington-joyce.com,36,No,0
ORD1124,05-04-2024,09-04-2024,CUST610,Derrick Harper,Corporate,PROD8968,Laptop,Electronics,North,Montana,Christopherstad,10,446,5,4237,3723.79,513.21,UPI,Cancelled,Nguyen LLC,scottbullock@lester-fitzgerald.biz,32,No,0
ORD1125,29-07-2024,02-08-2024,CUST616,Sharon Perry,Home Office,PROD3640,Monitor,Electronics,East,New Mexico,Alexanderfurt,9,200,5,1710,1282.32,427.68,Cash,Returned,Price Ltd,kellyevans@thompson-johnston.com,38,No,0
ORD1126,07-05-2025,09-05-2025,CUST205,Paul Flores,Corporate,PROD1293,Snacks,Grocery,West,Kansas,Lake Scottfort,5,4541,5,21569.75,16278.41,5291.34,UPI,Cancelled,Johnson-Pennington,phillipspatricia@cruz.com,31,No,0
ORD1127,13-01-2026,17-01-2026,CUST263,Tyrone Moore,Home Office,PROD5671,Rice Bag,Grocery,West,Tennessee,South Janetville,1,1166,20,932.8,573.61,359.19,UPI,Cancelled,Holt-Garcia,bwilliams@quinn.info,49,No,0
ORD1128,06-09-2024,12-09-2024,CUST861,Dawn Stephens,Corporate,PROD8006,Office Chair,Furniture,East,South Dakota,Hilltown,7,1613,0,11291,7126.93,4164.07,Cash,Pending,Moss LLC,shawgeorge@jackson.com,31,No,0
ORD1129,17-03-2025,24-03-2025,CUST312,Dalton Morris,Consumer,PROD6588,Sofa,Furniture,East,Wyoming,Hugheshaven,9,435,10,3523.5,2852.91,670.59,Cash,Pending,King PLC,leslie66@brown.com,3,Yes,46
ORD1130,04-07-2025,06-07-2025,CUST928,Sarah Francis,Consumer,PROD5185,Calculator,Office Supplies,South,New York,Ronaldfort,1,1647,20,1317.6,963.3,354.3,Credit Card,Delivered,"Simpson, Bender and Spencer",michaelsanchez@smith.com,42,No,0
ORD1131,17-07-2025,24-07-2025,CUST939,Jeremy Rodriguez,Corporate,PROD6756,Headphones,Electronics,West,Florida,New Laura,1,532,10,478.8,332.66,146.14,Cash,Returned,"Baldwin, Mitchell and Baker",brian83@robertson.com,44,No,0
ORD1132,29-05-2025,03-06-2025,CUST468,Robert Sanders,Corporate,PROD1475,Bookshelf,Furniture,South,Oregon,Wadeborough,2,2804,5,5327.6,4065.48,1262.12,Credit Card,Delivered,Peters PLC,bryanmanning@carter-malone.info,37,No,0
ORD1133,26-04-2024,01-05-2024,CUST194,Alan King,Corporate,PROD6722,Stapler,Office Supplies,West,California,Leebury,2,975,15,1657.5,1145.57,511.93,Cash,Delivered,Smith-Rice,gregory03@baird-greene.biz,9,Yes,45
ORD1134,08-07-2024,15-07-2024,CUST370,Rebecca West,Corporate,PROD7667,Keyboard,Electronics,South,Washington,Perezton,2,1127,10,2028.6,1771.44,257.16,UPI,Pending,Erickson-Jones,yvonne23@phelps.org,23,No,0
ORD1135,14-08-2024,21-08-2024,CUST349,Jennifer Garcia,Corporate,PROD5130,Juice Pack,Grocery,West,Mississippi,North Brian,2,4032,0,8064,4964.66,3099.34,Credit Card,Delivered,Clark-Berry,haley52@davis.com,7,Yes,39
ORD1136,10-05-2025,17-05-2025,CUST344,Krista Clark,Corporate,PROD2776,Notebook,Office Supplies,West,Texas,East Matthewside,5,3661,5,17389.75,14994.01,2395.74,Credit Card,Pending,Graham-Cortez,robinsonjohn@tucker.org,37,No,0
ORD1137,29-03-2024,31-03-2024,CUST900,Samuel West,Home Office,PROD1778,Sugar,Grocery,South,California,Port Jessica,4,2599,0,10396,9052.35,1343.65,Cash,Cancelled,"Mejia, Page and Gibbs",shines@edwards.com,12,No,0
ORD1138,16-07-2024,22-07-2024,CUST131,Kristy Jackson,Home Office,PROD4182,Dining Table,Furniture,South,Florida,North Rubenfort,1,1614,5,1533.3,1169.13,364.17,Net Banking,Cancelled,"Davidson, Sanders and Morgan",meghanbarber@smith.org,41,No,0
ORD1139,15-02-2025,19-02-2025,CUST862,Cameron Crane,Consumer,PROD7183,Dining Table,Furniture,East,Missouri,Lake Cynthiafort,1,3317,15,2819.45,1958.51,860.94,Net Banking,Pending,Russell-Hansen,ybaker@montgomery.com,45,No,0
ORD1140,04-12-2025,09-12-2025,CUST461,Jose Johnston,Consumer,PROD2066,Dining Table,Furniture,South,South Carolina,Montoyachester,7,4352,5,28940.8,20595.11,8345.69,Credit Card,Pending,Huff and Sons,victorfields@jackson.com,14,No,0
ORD1141,23-11-2024,27-11-2024,CUST327,Courtney Smith,Home Office,PROD8493,Cooking Oil,Grocery,North,New Mexico,Norrisbury,5,2111,20,8444,5933.56,2510.44,Cash,Delivered,"Owens, Herman and Stephens",smithdavid@reynolds-schultz.com,41,No,0
ORD1142,21-05-2024,26-05-2024,CUST218,Sabrina Diaz,Consumer,PROD5046,Pen,Office Supplies,North,Nebraska,West Jenny,3,401,15,1022.55,898.93,123.62,Cash,Cancelled,"Thompson, Cochran and Doyle",bowmancameron@knight.com,25,No,0
ORD1143,15-08-2024,17-08-2024,CUST223,Mark Navarro,Corporate,PROD4343,Study Table,Furniture,North,North Carolina,New Elizabeth,3,495,20,1188,974.37,213.63,Credit Card,Pending,"Osborne, Shields and Russo",denise16@henry.com,48,No,0
ORD1144,12-11-2024,16-11-2024,CUST863,Shawna Terrell,Corporate,PROD2084,Pen,Office Supplies,East,New York,North Janemouth,4,408,10,1468.8,1191.86,276.94,Cash,Returned,"Bailey, Rogers and Garcia",sanderschristopher@johnston-burton.org,1,Yes,29
ORD1145,01-11-2025,03-11-2025,CUST875,Kristina Mullen,Corporate,PROD6834,Juice Pack,Grocery,South,Texas,Christianmouth,8,2778,20,17779.2,10865.7,6913.5,UPI,Delivered,Harris-Meadows,sierrasanchez@white.com,32,No,0
ORD1146,19-12-2025,23-12-2025,CUST117,Brianna Mullen,Corporate,PROD4903,Calculator,Office Supplies,North,Virginia,Mosschester,8,1175,0,9400,6435.66,2964.34,Credit Card,Delivered,Thompson LLC,nancyrich@meyers.com,24,No,0
ORD1147,22-09-2025,26-09-2025,CUST395,James Smith,Home Office,PROD1202,Calculator,Office Supplies,East,South Dakota,Munozfort,7,582,15,3462.9,2890.16,572.74,Credit Card,Pending,"Graves, Webb and Kelly",carramber@collins.com,22,No,0
ORD1148,07-08-2025,08-08-2025,CUST515,John Daniel,Consumer,PROD2133,Headphones,Electronics,East,Tennessee,New Robert,3,4468,15,11393.4,9341.86,2051.54,Credit Card,Returned,Lamb-Horn,reginanelson@francis.biz,29,No,0
ORD1149,03-07-2024,09-07-2024,CUST956,Julian Salazar,Consumer,PROD2827,Mouse,Electronics,West,Massachusetts,Katelynshire,2,1470,10,2646,1799.87,846.13,Cash,Delivered,Deleon-Stewart,hatfieldtonya@woodard-crane.com,42,No,0
ORD1150,10-04-2025,13-04-2025,CUST714,Karen Warner,Consumer,PROD1411,File Folder,Office Supplies,South,Arkansas,New Amandaland,9,219,15,1675.35,1421.08,254.27,Credit Card,Cancelled,Thomas Ltd,ortizvictor@merritt.com,5,Yes,44
ORD1151,01-03-2024,05-03-2024,CUST773,John West,Home Office,PROD5706,Sofa,Furniture,North,Hawaii,West William,9,1952,5,16689.6,14804.77,1884.83,UPI,Delivered,Quinn PLC,randy42@mack.info,29,No,0
ORD1152,25-02-2025,28-02-2025,CUST574,Yvette Brown,Home Office,PROD3191,Notebook,Office Supplies,West,New Hampshire,South Amandafurt,9,2163,15,16546.95,14671.36,1875.59,Credit Card,Delivered,Steele Ltd,kingjames@price.com,22,No,0
ORD1153,01-10-2025,04-10-2025,CUST239,Jordan Saunders,Corporate,PROD3692,Bookshelf,Furniture,East,Idaho,Ronaldview,10,300,10,2700,1780.83,919.17,Net Banking,Cancelled,Navarro Group,icohen@ruiz.com,28,No,0
ORD1154,18-10-2025,22-10-2025,CUST476,Christine Hodge,Consumer,PROD5967,Stapler,Office Supplies,East,Iowa,Stevenfort,8,4287,20,27436.8,16936.77,10500.03,UPI,Delivered,Hoffman and Sons,ithompson@williams.com,42,No,0
ORD1155,28-05-2025,30-05-2025,CUST698,Ashley Griffin,Home Office,PROD1751,Headphones,Electronics,South,Michigan,Bondchester,10,4764,10,42876,30404.94,12471.06,Net Banking,Returned,Rivera PLC,derekmcclure@bowman-johnson.com,3,Yes,39
ORD1156,04-11-2025,11-11-2025,CUST798,Karl Simpson,Consumer,PROD3190,Stapler,Office Supplies,West,Maryland,North Katherinemouth,6,3194,5,18205.8,12923.21,5282.59,UPI,Pending,Potter Ltd,joseph80@freeman-smith.com,32,No,0
ORD1157,15-03-2025,16-03-2025,CUST887,Jason Andrade,Consumer,PROD9282,Mouse,Electronics,South,Missouri,New Isaactown,5,3020,20,12080,9629.42,2450.58,UPI,Cancelled,"Weber, Jackson and Manning",hvargas@robinson.biz,29,No,0
ORD1158,25-05-2024,30-05-2024,CUST225,Deborah Best,Consumer,PROD7163,Study Table,Furniture,North,Missouri,East Samantha,7,1841,10,11598.3,9449.19,2149.11,Credit Card,Pending,Russell Ltd,lori48@hoover-calhoun.biz,31,No,0
ORD1159,05-07-2025,07-07-2025,CUST598,Brian Liu,Home Office,PROD4554,Keyboard,Electronics,South,Utah,Martineztown,9,781,0,7029,4402.91,2626.09,Credit Card,Pending,"Mccarthy, Nixon and Adams",ryan45@anderson.com,0,Yes,38
ORD1160,13-01-2026,17-01-2026,CUST285,Darren Lewis,Corporate,PROD3077,Office Chair,Furniture,North,Arizona,New Sandramouth,5,2188,10,9846,7492.41,2353.59,UPI,Delivered,Jackson-Johnson,middletoncharles@hernandez.info,21,No,0
ORD1161,19-06-2025,22-06-2025,CUST602,John Morton,Home Office,PROD8728,Headphones,Electronics,East,New Mexico,North Loritown,6,3795,0,22770,17415.34,5354.66,UPI,Returned,Lewis-Rodriguez,clarkjohn@christensen.info,13,No,0
ORD1162,23-02-2024,26-02-2024,CUST315,Carly Casey,Consumer,PROD8637,Dining Table,Furniture,North,Virginia,Erictown,4,4555,15,15487,9845.09,5641.91,Cash,Delivered,Forbes PLC,zcarpenter@taylor.org,31,No,0
ORD1163,15-09-2025,19-09-2025,CUST115,Lance Franklin,Consumer,PROD4160,Monitor,Electronics,East,North Carolina,East Emilychester,3,444,0,1332,993.14,338.86,Credit Card,Pending,Stewart LLC,michael14@hodge-williams.org,7,Yes,31
ORD1164,27-07-2025,02-08-2025,CUST270,William Burns,Consumer,PROD4133,Rice Bag,Grocery,East,Washington,Samanthaview,9,3656,20,26323.2,22378.37,3944.83,Cash,Cancelled,Jordan-Hoffman,smithbrandi@curtis.com,4,Yes,40
ORD1165,10-05-2024,14-05-2024,CUST538,Matthew Ramirez,Consumer,PROD3546,Study Table,Furniture,East,Nebraska,North Debbie,3,4482,10,12101.4,8504.46,3596.94,Net Banking,Cancelled,Watson-Berg,lance78@stone.biz,50,No,0
ORD1166,27-03-2024,28-03-2024,CUST881,Daniel Evans,Corporate,PROD7191,Headphones,Electronics,West,Delaware,New Wendy,4,4780,5,18164,11240.25,6923.75,Net Banking,Returned,Dickson-Mcdonald,thomasbrown@stewart-wiley.info,9,Yes,32
ORD1167,31-12-2024,03-01-2025,CUST755,Marc Johnson,Home Office,PROD9827,Rice Bag,Grocery,West,Tennessee,Smithburgh,4,989,20,3164.8,2614.7,550.1,UPI,Pending,Navarro Group,danielbrown@barnes-garza.com,2,Yes,43
ORD1168,04-09-2024,05-09-2024,CUST743,Sherry White,Corporate,PROD9722,Stapler,Office Supplies,North,Utah,Bryantown,4,263,5,999.4,786.5,212.9,Net Banking,Returned,Miller LLC,ctaylor@wright.com,8,Yes,27
ORD1169,11-12-2024,16-12-2024,CUST103,Ruben Berg,Corporate,PROD9342,Office Chair,Furniture,South,New Mexico,Port Ernest,8,3997,10,28778.4,25336.15,3442.25,Net Banking,Pending,Schneider and Sons,cmorgan@brooks.net,0,Yes,21
ORD1170,29-01-2026,31-01-2026,CUST588,Alexandria Carlson,Corporate,PROD2964,File Folder,Office Supplies,East,Connecticut,Powellland,7,282,10,1776.6,1418.94,357.66,Net Banking,Pending,"Ballard, Adkins and Davis",ritterkristin@estrada.com,16,No,0
ORD1171,16-02-2025,22-02-2025,CUST818,Alyssa Taylor,Corporate,PROD4071,Office Chair,Furniture,West,Georgia,Howardton,6,2150,20,10320,8384.63,1935.37,Net Banking,Returned,Williams LLC,lee37@tucker.com,31,No,0
ORD1172,11-04-2025,15-04-2025,CUST795,Keith Wilson,Corporate,PROD5818,Sofa,Furniture,South,Oregon,Port Robertton,9,1152,15,8812.8,7747.18,1065.62,Cash,Cancelled,Williamson Inc,acollins@bell-york.com,40,No,0
ORD1173,21-02-2024,26-02-2024,CUST409,Timothy Cannon,Home Office,PROD7735,Notebook,Office Supplies,North,Montana,Lake Samanthamouth,4,4221,20,13507.2,11421.44,2085.76,UPI,Delivered,Vargas and Sons,robert82@williams.com,16,No,0
ORD1174,07-02-2024,09-02-2024,CUST283,Michael Marquez,Corporate,PROD8115,Snacks,Grocery,South,Kentucky,Vincentton,2,4025,5,7647.5,5028.26,2619.24,Credit Card,Pending,"Woods, Keith and Bailey",wsellers@moore.org,46,No,0
ORD1175,27-12-2024,30-12-2024,CUST323,Betty Hampton,Home Office,PROD8779,Juice Pack,Grocery,East,Texas,East Edwardland,1,4778,15,4061.3,3383.73,677.57,Cash,Pending,Burton and Sons,rsanchez@owen.biz,14,No,0
ORD1176,21-11-2025,26-11-2025,CUST516,Alicia Medina,Corporate,PROD5867,Office Chair,Furniture,West,Oklahoma,South Paulchester,8,1171,10,8431.2,5591.37,2839.83,Cash,Returned,"Beard, Cooper and Edwards",sarahpope@santana.com,11,No,0
ORD1177,26-05-2024,02-06-2024,CUST278,Joshua Price,Home Office,PROD5568,Pen,Office Supplies,North,Alaska,New Miguel,10,4974,5,47253,29486.34,17766.66,UPI,Cancelled,Harris-Moore,emoore@waller-roberson.com,33,No,0
ORD1178,13-03-2025,14-03-2025,CUST258,Deborah Hamilton,Corporate,PROD9328,Stapler,Office Supplies,North,Arizona,New John,1,4372,20,3497.6,3000.36,497.24,UPI,Delivered,Ortiz and Sons,eclay@armstrong-johnson.org,30,No,0
ORD1179,26-09-2025,29-09-2025,CUST313,Pamela Rogers,Home Office,PROD9381,Sugar,Grocery,North,Wyoming,Michaelview,3,594,0,1782,1481.22,300.78,UPI,Cancelled,Mason Inc,johnsonelaine@francis-phillips.com,45,No,0
ORD1180,18-07-2025,23-07-2025,CUST546,Sean Kennedy,Home Office,PROD3378,Study Table,Furniture,West,Kentucky,North Annefort,7,3449,5,22935.85,15786.69,7149.16,Credit Card,Delivered,"Smith, Rodriguez and Davies",jadedrake@moore.com,30,No,0
ORD1181,06-10-2025,13-10-2025,CUST498,Leonard Patel,Consumer,PROD8496,Juice Pack,Grocery,North,Virginia,East Annburgh,5,1380,10,6210,3789.37,2420.63,UPI,Pending,"Green, Evans and Brown",herrerachristopher@williams-suarez.org,5,Yes,46
ORD1182,01-07-2024,04-07-2024,CUST190,Elizabeth Smith,Home Office,PROD2433,Stapler,Office Supplies,South,West Virginia,New Kristin,9,3314,5,28334.7,20305.3,8029.4,Cash,Pending,"Brown, Porter and Lowery",eyoung@johnson-anderson.info,28,No,0
ORD1183,09-11-2024,16-11-2024,CUST322,Stephanie Mcgee,Consumer,PROD8258,Mouse,Electronics,South,Mississippi,New Daniel,3,3172,15,8088.6,6115.72,1972.88,Credit Card,Returned,House-Chang,taylorlarry@valenzuela.com,38,No,0
ORD1184,04-04-2025,08-04-2025,CUST394,Aaron Snyder,Consumer,PROD1872,Cooking Oil,Grocery,South,Washington,South Kimberlymouth,8,3740,15,25432,18726.58,6705.42,Net Banking,Delivered,"Hunt, Pena and Murphy",trodriguez@thomas.com,23,No,0
ORD1185,10-06-2024,14-06-2024,CUST626,Joel French,Home Office,PROD6366,Stapler,Office Supplies,South,Minnesota,Ryanside,8,3789,15,25765.2,19982.21,5782.99,Net Banking,Delivered,Fletcher-Smith,mmassey@valenzuela-mckee.com,20,No,0
ORD1186,02-06-2024,03-06-2024,CUST165,Stacy Bailey,Consumer,PROD9707,Sugar,Grocery,West,Indiana,Christopherhaven,3,2208,15,5630.4,4212.94,1417.46,UPI,Cancelled,Davis-Olson,rfisher@brady.com,4,Yes,42
ORD1187,06-03-2025,11-03-2025,CUST168,Christopher Vega,Consumer,PROD8808,Rice Bag,Grocery,East,Montana,Grayborough,10,2137,10,19233,12714.65,6518.35,Cash,Cancelled,"Jackson, Vargas and Woods",omccarthy@moore.org,13,No,0
ORD1188,19-03-2025,24-03-2025,CUST356,Nicholas Zuniga,Home Office,PROD4777,Monitor,Electronics,South,Tennessee,Brianville,7,2912,5,19364.8,12939.86,6424.94,Cash,Returned,"Osborn, Strickland and Archer",martinfaith@lowe.com,50,No,0
ORD1189,15-04-2024,22-04-2024,CUST999,Kathleen Dominguez,Consumer,PROD2052,Snacks,Grocery,South,Maine,Reedport,1,1150,0,1150,873.14,276.86,Credit Card,Cancelled,Brown Ltd,wesley06@gonzalez.com,8,Yes,21
ORD1190,03-05-2025,08-05-2025,CUST450,Brandon Thompson,Corporate,PROD6909,Calculator,Office Supplies,West,Hawaii,Bentleyside,1,1612,15,1370.2,934.46,435.74,Credit Card,Delivered,Rosario Inc,pespinoza@dennis-reynolds.com,45,No,0
ORD1191,12-09-2024,19-09-2024,CUST124,Michelle Ayala,Corporate,PROD2315,Monitor,Electronics,West,Missouri,Port Michael,1,4082,15,3469.7,2250.88,1218.82,Cash,Returned,"Wilkinson, Hammond and Carlson",pearsonmichelle@smith.com,36,No,0
ORD1192,30-08-2025,03-09-2025,CUST206,Jessica Ross,Consumer,PROD1833,Laptop,Electronics,North,Iowa,Walkerfort,5,3632,15,15436,10699.39,4736.61,Net Banking,Delivered,"Martin, Owens and Curry",asmith@sweeney-reeves.com,38,No,0
ORD1193,12-07-2024,13-07-2024,CUST635,John Martin,Consumer,PROD8512,Keyboard,Electronics,West,Arizona,Timothystad,10,3869,0,38690,26485.88,12204.12,Cash,Returned,"Wright, Gill and Henry",snyderlaura@pearson-tucker.biz,40,No,0
ORD1194,11-07-2025,14-07-2025,CUST161,Jeremy Booth,Consumer,PROD1646,Study Table,Furniture,East,Nebraska,New Amandafort,7,772,5,5133.8,3116.1,2017.7,Credit Card,Delivered,Kirby Inc,lopezmary@richards-thompson.com,42,No,0
ORD1195,21-01-2026,22-01-2026,CUST413,Daisy Wise,Home Office,PROD3904,Headphones,Electronics,North,Wyoming,Heidishire,1,4071,10,3663.9,2829.76,834.14,Credit Card,Cancelled,"Scott, Sawyer and Jones",jamescollins@miller-ellis.com,2,Yes,33
ORD1196,24-02-2024,26-02-2024,CUST843,Aaron Elliott,Corporate,PROD7675,Monitor,Electronics,West,Mississippi,Davidville,4,4079,20,13052.8,8988.82,4063.98,UPI,Returned,"Hess, Silva and Davidson",erica92@valencia-goodman.com,9,Yes,23
ORD1197,07-05-2024,09-05-2024,CUST889,Jonathan Miller,Consumer,PROD5759,Dining Table,Furniture,South,Tennessee,West Adrienne,1,3506,15,2980.1,1803.42,1176.68,Net Banking,Delivered,Payne-Castillo,bartonmatthew@kent.org,10,No,0
ORD1198,24-07-2024,29-07-2024,CUST713,Dylan Calhoun,Corporate,PROD1002,Sugar,Grocery,North,Nebraska,Kellyberg,5,1305,15,5546.25,4951.9,594.35,Cash,Returned,Clark Group,heidi77@bryant.biz,36,No,0
ORD1199,18-01-2025,20-01-2025,CUST479,Christine White,Consumer,PROD3375,Office Chair,Furniture,East,Oregon,Marthashire,1,2767,0,2767,1709.39,1057.61,Cash,Cancelled,"Bailey, Gonzalez and Williams",melindasanders@erickson.org,17,No,0
ORD1200,15-11-2024,19-11-2024,CUST982,Douglas Gallegos,Consumer,PROD6450,Calculator,Office Supplies,East,Hawaii,Browntown,10,2205,10,19845,14642.57,5202.43,UPI,Delivered,Mckinney-Nguyen,zcox@morrow.com,17,No,0
ORD1201,07-03-2025,14-03-2025,CUST804,Arthur Walton,Corporate,PROD9779,Keyboard,Electronics,North,Arizona,Ericksonland,7,4626,0,32382,26934.75,5447.25,Net Banking,Delivered,Bailey Inc,sean56@anderson.com,16,No,0
ORD1202,05-08-2024,10-08-2024,CUST488,Amy Cummings,Corporate,PROD6175,Snacks,Grocery,East,Utah,Port Melissafurt,5,3478,0,17390,11595.27,5794.73,Net Banking,Delivered,Walker and Sons,laurenbooker@carroll-wiley.com,37,No,0
